ang_vel,ang_pos,lin_vel,lin_pos,agent_aux_state,past_actions,ally_ang_vel,ally_delta_ang_pos,ally_delta_lin_vel,ally_delta_lin_pos,target_ang_vel,target_delta_ang_pos,target_delta_lin_vel,target_delta_lin_pos,target_distance,hit_probability
[ 0.14162758  0.00984447 -0.10801625],[ 0.14684387 -0.11009556 -0.02169392],[-2.80807401 -2.72714388  0.73765159],[1.76729957 1.93811425 1.23226046],[0.3258595  0.31050994 0.29986753 0.31190255],[-3.  -3.   0.   0.8],[0.10940465 0.18717113 0.08623292],[0.08600254 0.15172922 0.03822154],[-0.98984344  0.42013308 -0.01335099],[ 7.57414404  3.32220205 -1.57991867],[ 0.3998969  -0.26197043  0.04290479],[ 0.14238331 -0.11016571 -0.02890917],[ 2.63931477  2.59549354 -1.49272162],[-1.7534462  -1.96706034  0.17506557],2.640936941791818,0.5016694431577498
[ 0.56091762  0.50511337 -0.07314689],[-0.19194551  0.19310005 -0.04601095],[3.23249165 3.39884569 0.84791568],[9.24772022 9.25335139 0.85214598],[0.36971358 0.2381038  0.33579633 0.31971629],[4.  4.  0.  0.8],[0.10940465 0.18717113 0.08623292],[-0.25278685  0.45492483  0.01390451],[-6.59311752 -5.61449976 -2.58197354],[ 0.3876598  -3.91859431 -0.53690736],[-0.16572234 -0.54220201 -0.36907455],[-0.18120462  0.20483394 -0.0322214 ],[-2.86466146 -3.19249245 -2.11540622],[0.6917195  0.7283719  0.35498178],1.0653701455165663,0.4233437789913036
[0.10940465 0.18717113 0.08623292],[ 0.06084134 -0.26182478 -0.05991546],[-3.78793694 -2.28822021  0.6768672 ],[9.48840627 5.28903117 0.99415443],[0.3900018  0.38899818 0.3740253  0.38003892],[-5.  -2.   0.   0.8],[ 0.56091762  0.50511337 -0.07314689],[ 0.25278685 -0.45492483 -0.01390451],[ 6.48434037  5.99107173 -1.92841465],[-0.49811591  3.93467625 -0.25324753],[-0.16572234 -0.54220201 -0.36907455],[ 0.07158223 -0.25009089 -0.04612591],[ 3.31400486  2.41321584 -1.78296108],[ 0.2047308   4.71898209 -0.41413384],4.741541255237776,0.45231074225004697
[ 0.02811315  0.00733928 -0.1488729 ],[ 0.14738098 -0.10988716 -0.02290917],[-2.81212954 -2.74064277  0.70073192],[1.74321245 1.91521591 1.23221609],[0.14115192 0.14076275 0.13486892 0.15905038],[-3.  -3.   0.   0.8],[0.01457007 0.20873239 0.02109139],[0.08621486 0.15024741 0.03663604],[-0.99925943  0.44018326  0.05535228],[ 7.56081847  3.33562111 -1.58443889],[-0.22369493 -0.10295113 -0.12809296],[ 0.14364477 -0.10836997 -0.02929217],[ 2.65082283  2.62567667 -1.39883731],[-1.72767553 -1.94635756  0.16968783],2.608057601111598,0.5011238221243359
[ 0.05206049 -0.10876522 -0.00636407],[-0.19074376  0.19307229 -0.0461251 ],[3.24588104 3.41326044 0.81053649],[9.27581459 9.28128747 0.84828254],[0.19905101 0.11134747 0.17751247 0.15729428],[4.  4.  0.  0.8],[0.01457007 0.20873239 0.02109139],[-0.25190987  0.45320686  0.01342012],[-6.63841979 -5.64812727 -2.51695894],[ 0.33032323 -3.96438865 -0.55218262],[0.05391418 0.5483291  0.50572252],[-0.17982966  0.20264156 -0.03488252],[-2.89098371 -3.22179139 -2.04952188],[0.66448308 0.70056631 0.34703683],1.026043610397938,0.42205586143196144
[0.01457007 0.20873239 0.02109139],[ 0.06116611 -0.26013457 -0.05954521],[-3.8084033  -2.29041993  0.70981912],[9.45549369 5.27156167 0.99044768],[0.55719242 0.54860545 0.51912875 0.54352809],[-5.  -2.   0.   0.8],[ 0.05206049 -0.10876522 -0.00636407],[ 0.25190987 -0.45320686 -0.01342012],[ 6.50276319  6.00251004 -1.99724446],[-0.44048318  3.98263543 -0.27383582],[0.05391418 0.5483291  0.50572252],[ 0.07208021 -0.2505653  -0.04830264],[ 3.33630082  2.41553794 -1.78413948],[ 0.23812423  4.73788471 -0.42167359],4.762568977959883,0.4499577540736539
[-0.02293016  0.1440802  -0.11505858],[ 0.14738031 -0.10898672 -0.02385655],[-2.81706324 -2.75407935  0.65141715],[1.71911426 1.89229869 1.23170788],[0.38484267 0.37292628 0.37396194 0.39973876],[-3.  -3.   0.   0.8],[-0.13542781  0.34908746 -0.11811159],[0.08714441 0.14849529 0.03642595],[-1.00411556  0.45714245  0.13914858],[ 7.54898107  3.34870677 -1.58083383],[-0.72476756  0.01223742 -0.159176  ],[ 0.14931571 -0.10755466 -0.02897817],[ 2.66443616  2.65584668 -1.30094766],[-1.70226178 -1.92523928  0.16312489],2.5750439172294124,0.5006863054548785
[-0.09075429 -0.37179318  0.01130583],[-0.19115966  0.19053754 -0.04556039],[3.26187121 3.42551204 0.74751737],[9.30393045 9.30923882 0.84392448],[0.26957644 0.23237695 0.25379645 0.24010357],[4.  4.  0.  0.8],[-0.13542781  0.34908746 -0.11811159],[-0.25139556  0.44801955  0.01472212],[-6.69696801 -5.684745   -2.41761501],[ 0.27030324 -4.00953653 -0.57417766],[0.21935299 1.16884388 0.89617286],[-0.1818938   0.19080269 -0.0415596 ],[-2.92966001 -3.2483554  -1.96268754],[0.63806099 0.67186951 0.33948197],0.98680214208864,0.42111881697494113
[-0.13542781  0.34908746 -0.11811159],[ 0.0602359  -0.25748201 -0.0602825 ],[-3.82690476 -2.29810751  0.74575372],[9.42228687 5.25404684 0.98723123],[0.22160659 0.24734445 0.22964014 0.22836386],[-5.  -2.   0.   0.8],[-0.09075429 -0.37179318  0.01130583],[ 0.25139556 -0.44801955 -0.01472212],[ 6.50962858  6.02607523 -2.07887511],[-0.38699463  4.03058074 -0.28944964],[0.21935299 1.16884388 0.89617286],[ 0.06950176 -0.25721687 -0.05628171],[ 3.35278232  2.42943636 -1.78668759],[ 0.26679679  4.75778334 -0.42178116],4.783887766596443,0.44742241796781435
[-0.26392874  0.16704333 -0.05993418],[ 0.14572361 -0.10742845 -0.02424076],[-2.8237299  -2.76731065  0.68697585],[1.69493788 1.86927566 1.23132962],[0.59228224 0.55810035 0.59103129 0.58374798],[-3.  -3.   0.   0.8],[-0.03090931  0.41624693 -0.12816541],[0.08573365 0.14661573 0.0369473 ],[-1.0272594   0.44640755  0.03639354],[ 7.53977389  3.36085402 -1.5668627 ],[-0.61630343  0.02773201 -0.11713589],[ 0.15307464 -0.10619097 -0.02831599],[ 2.66124364  2.65987585 -1.38409443],[-1.67784595 -1.90350868  0.15185856],2.5419625001419224,0.4987096488955895
[-0.18833347 -0.49571234 -0.03625623],[-0.19240973  0.18651938 -0.04492203],[3.27791144 3.43785875 0.72191611],[9.33210807 9.33724308 0.83927381],[0.44222448 0.47804187 0.46620432 0.45422711],[4.  4.  0.  0.8],[-0.03090931  0.41624693 -0.12816541],[-0.25239969  0.44056356  0.01626603],[-6.7305247  -5.69456336 -2.44991566],[ 0.2100493  -4.05414925 -0.5997567 ],[0.23473241 0.93882095 0.68736677],[-0.18521824  0.17822412 -0.04718835],[-2.94775555 -3.25309836 -1.98315737],[0.61189589 0.64298952 0.33163072],0.9475394668972726,0.41953419412351717
[-0.03090931  0.41624693 -0.12816541],[ 0.05998997 -0.25404418 -0.06118806],[-3.84499777 -2.30602978  0.67707978],[9.38901754 5.23652711 0.98365101],[0.11013162 0.1378299  0.13634357 0.12665112],[-5.  -2.   0.   0.8],[-0.18833347 -0.49571234 -0.03625623],[ 0.25239969 -0.44056356 -0.01626603],[ 6.55269347  6.05837733 -2.02197275],[-0.33397473  4.07846138 -0.30752006],[0.23473241 0.93882095 0.68736677],[ 0.06718145 -0.26233943 -0.06345438],[ 3.37822972  2.44462095 -1.76049694],[ 0.29485561  4.7775439  -0.42451177],4.805421504890713,0.44656623147289287
[-0.52689979 -0.1310975   0.05251174],[ 0.14187573 -0.10814291 -0.02409335],[-2.83112709 -2.77979738  0.74700864],[1.67062179 1.84606618 1.23163831],[0.28217159 0.24398293 0.28067401 0.27835877],[-3.  -3.   0.   0.8],[ 0.19085636  0.46455576 -0.0652537 ],[0.08091536 0.14213588 0.03765853],[-1.04922207  0.43884339 -0.05994654],[ 7.52998831  3.36992616 -1.56318584],[-0.25405507  0.0022861  -0.07121102],[ 0.15251217 -0.10702847 -0.0274671 ],[ 2.65669386  2.66307414 -1.48051156],[-1.65471435 -1.88058932  0.13915322],2.5087964068836213,0.49626028181900317
[ 0.25892349 -0.30353359 -0.07602907],[-0.19133484  0.18350615 -0.04481562],[3.29189123 3.45310222 0.75241953],[9.36045465 9.36540343 0.83487623],[0.38818557 0.41842728 0.42394629 0.4030593 ],[4.  4.  0.  0.8],[ 0.19085636  0.46455576 -0.0652537 ],[-0.25229522  0.43378493  0.01693625],[-6.75312749 -5.70803632 -2.50244535],[ 0.15155589 -4.10020441 -0.61559201],[0.14506968 0.36585214 0.19890376],[-0.18561408  0.17056643 -0.05005062],[-2.95306223 -3.259651   -2.03521912],[0.58508607 0.6150584  0.32241037],0.9080589114369917,0.4170238312369284
[ 0.19085636  0.46455576 -0.0652537 ],[ 0.06096037 -0.25027879 -0.06175188],[-3.8635392  -2.31187915  0.63645626],[9.35570213 5.21900543 0.97965184],[0.5283552  0.53954887 0.556164   0.53562306],[-5.  -2.   0.   0.8],[ 0.25892349 -0.30353359 -0.07602907],[ 0.25229522 -0.43378493 -0.01693625],[ 6.60331154  6.08851597 -1.94290819],[-0.27917416  4.12634441 -0.33006444],[0.14506968 0.36585214 0.19890376],[ 0.06668114 -0.2632185  -0.06698687],[ 3.4037886   2.45366485 -1.74560562],[ 0.32460077  4.79672165 -0.43312349],4.827162752567201,0.4452825392272189
[-0.64883859 -0.22195565  0.10300098],[ 0.13657063 -0.11008213 -0.02353426],[-2.83933245 -2.79104035  0.69005494],[1.64627324 1.82281045 1.23168099],[0.13879864 0.1383615  0.1294386  0.14336237],[-3.  -3.   0.   0.8],[0.37448719 0.4692031  0.04855007],[0.0727647  0.13652971 0.03778407],[-1.0435277   0.47321724  0.10881728],[ 7.52013371  3.37703769 -1.56243188],[ 0.44253769 -0.11300638 -0.09207239],[ 0.14508808 -0.10811819 -0.02644229],[ 2.67555071  2.6949486  -1.36986346],[-1.6324136  -1.85673408  0.12633347],2.475519290256127,0.4959221505090818
[ 0.52994361 -0.28296416  0.01110748],[-0.1872625   0.1811868  -0.04447357],[3.3062616  3.46929878 0.72379861],[9.38892752 9.39368233 0.83053122],[0.16723737 0.18225827 0.19790998 0.17110558],[4.  4.  0.  0.8],[0.37448719 0.4692031  0.04855007],[-0.25106843  0.42779864  0.01684477],[-6.81732054 -5.76083349 -2.33911025],[ 0.09135352 -4.14851642 -0.61818924],[-0.07558639 -0.39799246 -0.61184007],[-0.18147005  0.17039252 -0.04617869],[-2.98546624 -3.29943637 -1.93754695],[0.55811156 0.58764628 0.31225286],0.8685151204577772,0.4153219188532285
[0.37448719 0.4692031  0.04855007],[ 0.06380593 -0.24661184 -0.06131833],[-3.8844891  -2.31231718  0.74660146],[9.32205965 5.20143149 0.97631682],[0.59314593 0.61255574 0.6019266  0.64580371],[-5.  -2.   0.   0.8],[ 0.52994361 -0.28296416  0.01110748],[ 0.25106843 -0.42779864 -0.01684477],[ 6.61094565  6.09114513 -2.08034786],[-0.21999448  4.17389204 -0.36182809],[-0.07558639 -0.39799246 -0.61184007],[ 0.06959838 -0.25740612 -0.06302346],[ 3.41886659  2.44646566 -1.79693997],[ 0.35925149  4.81469586 -0.45217784],4.849208455425022,0.4418135746384446
[-0.7076665  -0.15770848  0.09265576],[ 0.13073852 -0.11170035 -0.02293769],[-2.84794385 -2.80192545  0.64206214],[1.62191023 1.79953401 1.23129303],[0.46365316 0.50953928 0.48551654 0.50753894],[-3.  -3.   0.   0.8],[0.15275575 0.93990038 0.25808222],[0.06585619 0.12783455 0.03604991],[-1.05042943  0.50248032  0.21681966],[ 7.51051866  3.38522456 -1.55608862],[ 0.74582095 -0.22789789 -0.10961948],[ 0.13314368 -0.10780827 -0.02495806],[ 2.69333839  2.72359482 -1.27719705],[-1.6100046 -1.8327514  0.1130932],2.442106177407032,0.4953543008240723
[ 0.64175321 -0.3289145   0.05595508],[-0.18198956  0.17865678 -0.04362914],[3.32199469 3.48404442 0.65125195],[9.41743322 9.42198934 0.82576715],[0.34298023 0.33828144 0.34918337 0.32872583],[4.  4.  0.  0.8],[0.15275575 0.93990038 0.25808222],[-0.24687189  0.41819168  0.01535846],[-6.89062216 -5.80357957 -2.17571011],[ 0.02838083 -4.19795154 -0.61431268],[-0.14690222 -0.44898398 -0.96286454],[-0.1748671   0.17202191 -0.03738602],[-3.02557471 -3.34276968 -1.80864088],[0.53127224 0.56007244 0.30254102],0.8291335191046778,0.414218738972997
[0.15275575 0.93990038 0.25808222],[ 0.06488234 -0.2395349  -0.05898761],[-3.91203025 -2.30746373  0.80370056],[9.28804129 5.18379265 0.97385239],[0.23552101 0.24370493 0.22774905 0.25940667],[-5.  -2.   0.   0.8],[ 0.64175321 -0.3289145   0.05595508],[ 0.24687189 -0.41819168 -0.01535846],[ 6.64741015  6.07940888 -2.17913973],[-0.15237671  4.2220645  -0.38978896],[-0.14690222 -0.44898398 -0.96286454],[ 0.07200479 -0.24616977 -0.05274449],[ 3.46018167  2.43296811 -1.7990903 ],[ 0.40368431  4.83262354 -0.46379016],4.8715821510967805,0.43875923749050627
[-0.51997848  0.60275362  0.10046307],[ 0.12581056 -0.10884946 -0.02156214],[-2.86033418 -2.81170718  0.71673221],[1.59742422 1.77611361 1.23141911],[0.58916421 0.63969165 0.61921349 0.63562646],[-3.  -3.   0.   0.8],[0.04221755 0.9942008  0.2482382 ],[0.06096949 0.12252482 0.03466438],[-1.08344711  0.49735962  0.05965366],[ 7.50850673  3.39040658 -1.51987397],[ 0.58647964 -0.16464721 -0.08267029],[ 0.12293376 -0.10341618 -0.02281527],[ 2.69725452  2.72041762 -1.38896816],[-1.58836586 -1.80825085  0.09375837],2.4086236505767658,0.4925578084471558
[ 0.768372   -0.28513142  0.06771264],[-0.17579285  0.17592455 -0.04261549],[3.33822274 3.49861616 0.6669908 ],[9.44606286 9.45041058 0.82107115],[0.64262667 0.66780294 0.6488552  0.67358613],[4.  4.  0.  0.8],[0.04221755 0.9942008  0.2482382 ],[-0.24063391  0.40729883  0.01361103],[-6.92516654 -5.80578843 -2.2269806 ],[-0.03552107 -4.24800602 -0.60623336],[-0.16670061 -0.25370682 -0.77345799],[-0.16726893  0.17185492 -0.0294047 ],[-3.0360743  -3.35510074 -1.84716729],[0.50446693 0.53258457 0.29227628],0.7896572931500505,0.41185122379628275
[0.04221755 0.9942008  0.2482382 ],[ 0.06484107 -0.23137428 -0.05622652],[-3.93984749 -2.30237062  0.71990304],[9.25395427 5.16614522 0.97107247],[0.15242964 0.12687403 0.11360311 0.13647452],[-5.  -2.   0.   0.8],[ 0.768372   -0.28513142  0.06771264],[ 0.24063391 -0.40729883 -0.01361103],[ 6.74348653  6.08132923 -2.04141563],[-0.08205042  4.27054627 -0.41235675],[-0.16670061 -0.25370682 -0.77345799],[ 0.07336498 -0.2354439  -0.04301573],[ 3.51610755  2.42321292 -1.7436151 ],[ 0.45057463  4.85073274 -0.46939055],4.894175424264782,0.43803063834312317
[-0.30722257  1.04057619  0.17550519],[ 0.12277288 -0.10081525 -0.01906967],[-2.87849648 -2.81845955  0.77126616],[1.57276949 1.75250347 1.23246246],[0.27609865 0.26505421 0.25577295 0.2537476 ],[-3.  -3.   0.   0.8],[-0.16976841  0.78393026  0.1416021 ],[0.05915454 0.1234134  0.03510001],[-1.10087593  0.49347995 -0.05941766],[ 7.51578881  3.38886064 -1.45215768],[0.21299428 0.05231619 0.00537348],[ 0.11698353 -0.0951127  -0.02010077],[ 2.72049786  2.71506346 -1.45583749],[-1.56783209 -1.78274469  0.068697  ],2.3750779655560152,0.48982555211502804
[0.69465821 0.04717592 0.09983413],[-0.16960233  0.17619973 -0.04178294],[3.35351545 3.51244016 0.77733677],[9.47500255 9.4791198  0.81745219],[0.40689959 0.40683393 0.39103255 0.41078008],[4.  4.  0.  0.8],[-0.16976841  0.78393026  0.1416021 ],[-0.23322067  0.40042838  0.01238673],[-6.93889205 -5.79761863 -2.36518774],[-0.09928283 -4.29807838 -0.59894642],[-0.0709774  -0.14488155 -0.23589284],[-0.16008842  0.1735165  -0.02501775],[-3.02751211 -3.35260613 -1.97307857],[0.47688206 0.50483015 0.28240361],0.7496811224985579,0.40819155916394956
[-0.16976841  0.78393026  0.1416021 ],[ 0.06361834 -0.22422864 -0.05416968],[-3.96425292 -2.30061961  0.66192501],[9.21982593 5.14849323 0.96788497],[0.57055615 0.53985158 0.5190387  0.53786821],[-5.  -2.   0.   0.8],[0.69465821 0.04717592 0.09983413],[ 0.23322067 -0.40042838 -0.01238673],[ 6.84291346  6.09650514 -1.83354251],[-0.0136299   4.31970283 -0.4266771 ],[-0.0709774  -0.14488155 -0.23589284],[ 0.07313226 -0.22691188 -0.03740449],[ 3.56155904  2.42043085 -1.69927648],[ 0.49419458  4.86961942 -0.46824425],4.916978162484027,0.43689853673458584
[-0.41034079  0.8745416   0.08433959],[ 0.11950091 -0.0932359  -0.01721833],[-2.89317776 -2.826314    0.6908601 ],[1.54808364 1.72885579 1.23324042],[0.18545328 0.1227101  0.1293799  0.12539091],[-3.  -3.   0.   0.8],[-0.5992901   0.46866815 -0.10144732],[0.05999542 0.12611705 0.0370773 ],[-1.08652793  0.51554422  0.11517138],[ 7.51975787  3.39182152 -1.38637352],[-0.51097193  0.29353217  0.16965443],[ 0.11644507 -0.08947943 -0.01924251],[ 2.76177122  2.74186953 -1.2838185 ],[-1.54588799 -1.75797865  0.04501359],2.3414279463770526,0.48968529108315
[0.54799966 0.08356506 0.04224745],[-0.16470841  0.17708985 -0.0414249 ],[3.36688963 3.52560142 0.75461734],[9.50407303 9.50794471 0.81395792],[0.20285688 0.17663063 0.17521924 0.17043543],[4.  4.  0.  0.8],[-0.5992901   0.46866815 -0.10144732],[-0.2242139   0.3964428   0.01287072],[-6.99227767 -5.84779108 -2.23008803],[-0.16167685 -4.34773115 -0.59599196],[ 0.12926922 -0.07829359  0.54195737],[-0.15610751  0.17529557 -0.02786116],[-3.05175546 -3.38378239 -1.8984464 ],[0.44875027 0.47672994 0.27381903],0.7096654823208646,0.40669220060389294
[-0.5992901   0.46866815 -0.10144732],[ 0.05950549 -0.21935295 -0.05429563],[-3.9826153  -2.30934285  0.76475127],[9.18539102 5.13077569 0.9654342 ],[0.71952804 0.65930824 0.63952765 0.64607221],[-5.  -2.   0.   0.8],[0.54799966 0.08356506 0.04224745],[ 0.2242139  -0.3964428  -0.01287072],[ 6.85155449  6.12271977 -1.90536187],[ 0.04577412  4.3704103  -0.42606392],[ 0.12926922 -0.07829359  0.54195737],[ 0.06810639 -0.22114723 -0.04073189],[ 3.57368982  2.43580772 -1.73338456],[ 0.5273275   4.89105118 -0.45184204],4.940102950473455,0.4333188070331567
[-0.66121476  0.50806098 -0.0585726 ],[ 0.11465372 -0.08797773 -0.01666182],[-2.90234804 -2.83764497  0.63845127],[1.52338261 1.70518549 1.23364412],[0.59388361 0.54641292 0.5818538  0.54715489],[-3.  -3.   0.   0.8],[-1.00493865 -0.04340493 -0.50048508],[0.06260166 0.13074444 0.04147319],[-1.07189765  0.51665284  0.25482324],[ 7.51638979  3.40438696 -1.33176216],[-0.83010774  0.38488821  0.20776689],[ 0.11833806 -0.08738921 -0.02055196],[ 2.7862303   2.77102548 -1.15012428],[-1.52180747 -1.73457357  0.02363004],2.3076398807801906,0.4891049628553581
[ 0.42950115 -0.03567335 -0.00302689],[-0.16081938  0.17709208 -0.04138792],[3.37933411 3.53878772 0.68930615],[9.53317011 9.53678773 0.81002566],[0.31215674 0.25432931 0.2686404  0.27040522],[4.  4.  0.  0.8],[-1.00493865 -0.04340493 -0.50048508],[-0.21287144  0.39581425  0.01674709],[-7.03719454 -5.91967106 -2.06532427],[-0.22327049 -4.39728737 -0.59521083],[ 0.28119147 -0.04888189  0.83799542],[-0.15427799  0.17561493 -0.0347716 ],[-3.08004762 -3.4182274  -1.79724987],[0.42044514 0.44838567 0.26635085],0.66990044151414,0.40585365985196137
[-1.00493865 -0.04340493 -0.50048508],[ 0.05205206 -0.21872217 -0.058135  ],[-3.98931852 -2.33535691  0.85531875],[9.15056391 5.11297418 0.96412949],[0.27465408 0.27613644 0.29257709 0.26580487],[-5.  -2.   0.   0.8],[ 0.42950115 -0.03567335 -0.00302689],[ 0.21287144 -0.39581425 -0.01674709],[ 6.81175491  6.19620924 -2.00926927],[ 0.08851214  4.42332169 -0.40823116],[ 0.28119147 -0.04888189  0.83799542],[ 0.05859345 -0.22019931 -0.05151869],[ 3.55718549  2.48765483 -1.77372516],[ 0.54214222  4.91616376 -0.41787709],4.9635879686784286,0.42989230718026566
[-0.49712435 -0.50186534 -0.12141296],[ 0.10963286 -0.08953368 -0.01773054],[-2.90416944 -2.85203894  0.77081406],[1.49855455 1.68135023 1.23490907],[0.68766318 0.6408218  0.67771599 0.64061196],[-3.  -3.   0.   0.8],[-0.89039007 -0.13575482 -0.43151176],[0.06445745 0.12998994 0.04439438],[-1.09182777  0.48370259  0.07334196],[ 7.50076878  3.42343143 -1.32931049],[-0.65079318  0.27902687  0.13071696],[ 0.11916694 -0.09155655 -0.02284744],[ 2.76714613  2.77412615 -1.32128315],[-1.49608533 -1.71225619  0.01143615],2.273812515782794,0.4857237565303694
[ 0.09965169 -0.23949766 -0.08422137],[-0.1592765   0.17532971 -0.04164686],[3.39090487 3.55195749 0.68391799],[9.562345   9.56569106 0.80593207],[0.58724553 0.5547678  0.54960265 0.56857298],[4.  4.  0.  0.8],[-0.89039007 -0.13575482 -0.43151176],[-0.20445192  0.39485333  0.02047805],[-7.04332141 -5.95608161 -2.10261035],[-0.28351411 -4.44574997 -0.60385825],[-0.65079318  0.27902687  0.13071696],[-0.14974242  0.17330684 -0.04676376],[-3.07994305 -3.44984966 -1.79743453],[-9.0422031  -9.5905416  -3.03958384],13.526972867850473,0.4041937708193906
[-0.89039007 -0.13575482 -0.43151176],[ 0.04517541 -0.21952362 -0.06212491],[-3.99431969 -2.35985963  0.79851044],[9.11565584 5.09516123 0.96261526],[0.1279069  0.17592951 0.21836754 0.17109499],[-5.  -2.   0.   0.8],[ 0.09965169 -0.23949766 -0.08422137],[ 0.20445192 -0.39485333 -0.02047805],[ 6.81090284  6.27850678 -1.92255299],[ 0.13011633  4.47649691 -0.39212618],[-0.65079318  0.27902687  0.13071696],[ 0.05470949 -0.22154649 -0.06724181],[ 3.57019235  2.52695151 -1.71783048],[-8.58488443 -5.55655098  2.13090905],10.445873486001615,0.42924373391079373
[-0.6013143  -1.07520178 -0.13541708],[ 0.10495614 -0.09785581 -0.01985523],[-2.8984536  -2.86731272  0.89034484],[1.47357464 1.65732268 1.2373456 ],[0.26661877 0.27766973 0.27634255 0.3022502 ],[-3.  -3.   0.   0.8],[-0.51315081 -0.17050008 -0.21336715],[0.0646214  0.12290518 0.04479408],[-1.12242175  0.46328329 -0.08425346],[ 7.47465111  3.44473841 -1.38027809],[-0.3183209   0.16569003  0.03135028],[ 0.11808442 -0.10155649 -0.02549479],[ 2.73066076  2.78282353 -1.49485166],[-1.46982761 -1.69028407  0.008222  ],2.239982375082204,0.48268441841037896
[-0.51315081 -0.17050008 -0.21336715],[ 0.04033474 -0.22076099 -0.0646493 ],[-4.00251913 -2.37573519  0.7455986 ],[9.08071949 5.07735052 0.96065773],[0.27741604 0.35097548 0.40784716 0.32724263],[-5.  -2.   0.   0.8],[-0.6013143  -1.07520178 -0.13541708],[-0.0646214  -0.12290518 -0.04479408],[ 1.13770329 -0.42319593 -0.08998366],[-7.13084863 -3.82519725  2.0397704 ],[-0.3183209   0.16569003  0.03135028],[ 0.05346302 -0.22446167 -0.07028887],[ 3.57071721  2.562283   -1.70322737],[-8.53539643 -5.56886992  2.10589256],10.406732811790675,0.4286169882604
